# reference/runtime-manifest.tsv — runtime manifest for crewboss box runtime (issue #62)
# Historical inventory: reference/tests/fixtures/legacy-runtime/inventory.txt (June 2026 snapshot).
#
# Model (charter #60, phase P1.5):
#   REPO = canon, box (~/cbnet) = deploy artifact.
#   CI verifies this manifest against repo files so it never goes stale silently.
#   Doctor on box compares deployed files against this manifest.
#
# status values:
#   legacy          — retained prototype/test tooling; not installed as runtime
#   asset           — separately packaged UI/team source; not flat runtime files
#   canonical       — repo already has the file at repo_path with this sha256;
#                     CI gate: file must exist + sha must match (test 3 sha-lock)
#   pending-backport — box has the file; repo_path = planned canonical target
#                      (reference/runtime/ after #65 backport); sha = snapshot sha;
#                      CI does NOT verify the file (it doesn't exist at repo_path yet)
#
# Two-launchers decision (tech-lead 2026-06-11, reversible):
#   CANONICAL launcher = crewboss-launcher-gh.sh (GitHub-board, background-parallel,
#                        kill_switch at run/kill_switch; used in production)
#   LEGACY    launcher = reference/launcher/crewboss-launcher.sh (Arch-2 worktree+foreground
#                        reference; kill-file .crewboss-launcher.stop — see :23)
#   Launcher tests (reference/tests/launcher-*.test.sh) continue to run against the LEGACY
#   version until migration. DO NOT DELETE the legacy file — tests depend on it.
#
# marker-grep-gate: run-gov-gatefire.sh (canonical — backported by #65)
#   Behavioral gate discriminator for charter→main: fires a live jailed --agent session,
#   greps for 'crewboss BLOCK' marker in gate output to discriminate correct gate wiring.
#   Backported from box snapshot to reference/runtime/ by #65 (pkill-f → pid-file fix applied);
#   #70 extends the gate to *.css scenarios.
#
# repo_path	sha256	status	purpose
reference/runtime/crewboss-prep-spawn-gh.sh	1252d4630aff761c2e84b8ced9df4e99a0a8263b19db396f36c173a9d78b2774	canonical	Spawn adapter (gh board): mirror-cache clone, charter-aware branch (charter/C, flock, idempotent), sudo-cleanup, CB_GOVERNED injection; box adds cache+sudo vs proto/r6; → #65 #67; #155 cache refresh on every dispatch + freshness guard + checkout exit guard; #136 analysis-role branch (CB_MANIFEST + analysis role → analyst prompt with role body + rubric + Composition artifact contract); #137 manifest-role executor branch (CB_MANIFEST + ROLE ∈ manifest_roles → role body in prompt + .claude/agents/ injection; fail-fast exit 2 for unknown role); #138 approval-role branch (_IS_APPROVAL_ROLE detection, approval prompt with composition block); #276 loop-agent branch (ROLE has .claude/agents/<ROLE>.md → conflict-resolution prompt + --agent $ROLE via crewboss-spawn.sh); #425 ensure plan:agreed label exists before plan-reviewer spawns
proto/r5/crewboss-prep-spawn.sh	a6283f0d6ae42f6ba36ab2b67bbdcb15ef16903ef41b2c3726fb416b343f675e	legacy	Spawn adapter (local board); R5 version
reference/runtime/crewboss-spawn.sh	48c74aaf8753b61c6125368e144152b14648a7a38ff659731fa4bb898bb1edad	canonical	Spawn primitive: --agent role (R9 epoch), CB_GOVERNED, per-task proxy socket, CB_TASK_TIMEOUT; proto/r5 lacks per-task socket (epoch drift); → #65
proto/r10/crewboss-tui.py	dde57f764111325758913e859fe04a5b3b4ae859c6bffe6a2d8a40302fc7a28e	legacy	TUI dashboard (curses + --dump; reads board + run/*.json; controls via flag-files/labels); R10
proto/seccomp/find-unknown.sh	27ee5f89f1ec581678d3bd9f95f8019380c66e3f605d868c8e3becb5aac79489	legacy	Finds syscall names unknown to kafel (R3c seccomp tooling)
proto/seccomp/gen-names.sh	6c008e53393bab22882baca9ab8c75dc085b2795ef488cb0d668c6d7d85435df	legacy	Generates kafel-compatible syscall name list from union + essentials
proto/seccomp/gen-policy.sh	75e4674a619db75ea035829fb7fad521362973707b2165fd3c66926e42524db3	legacy	Builds kafel allowlist from union list + benign essentials (ausyscall auto-map for unknowns)
proto/net/jail-test.sh	98d17935222badb953303faeb7705424cb64db05169dc1b418cab2bf8f33299e	legacy	Inside-jail R3b network test payload (brings up bridge, runs curl tests)
reference/launcher/labels-setup.sh	eabeecf9eda91c80c7aa4628b10481c1e8bafc8b3dfbf9b1ef0d9be74abbbfff	canonical	Creates crewboss board-orchestration labels in repo (idempotent; gh label create/edit); #262 adds blast-radius:high and blast-radius:low; #597 adds status:test-broken and status:impl-broken (test-quality gate routing signals)
reference/launcher/launchable.sh	15bf310dca787c0fabefcea5bea063eba82a29d504a213103a2cc99f04e35ddb	canonical	Launchable leaf predicate (Arch-2): type:agent, no hold, charter approved, deps closed; --charter N scope filter (#70); acceptance-block gate (#90); #87 documents needs-rework intentionally launchable (re-dispatch contract); #139 --require-composition / CREWBOSS_REQUIRE_COMPOSITION gate (composition:approved, default off HD-1)
proto/provision/provision-template.sh	5432b0b89bc4fe4027cf1872eeb3555e89b68e324a756942b6c91ed701543cfb	legacy	Provision script template (__RUNTIME_PLACEHOLDER__ injected by build-provision.sh)
proto/provision/provision.sh	e62fdfe40477f02a95d581ded3cf4397300515d34f8ee2206b4e842bc5d34369	legacy	Full self-contained installer (assembled by build-provision.sh; bootstrap from bare box)
reference/runtime/proxy.py	a8b9d575d43f06d8348bfa603dbfb550d9d9ef9cebc928e81a4e8d76236178e3	canonical	Egress HTTP/CONNECT proxy; box version adds npm allowlist (registry.npmjs.org) vs proto/net (drift finding: marker-grep-без-css); → #65
reference/runtime/redact.pl	c67e6f8fe6f9350e98194dfc85244000763323645adfc2531bbe740d1f10f184	canonical	Secret redaction filter (CLAUDE_CODE_OAUTH_TOKEN, GH_TOKEN, etc.) applied to spawn output
reference/runtime/rework-prep.sh	99a182bb8ca52d7644a082f5174a8b9857353d1f7306c88d3bf2e4d1f4a57f5f	canonical	Rework dispatch: integrate or fresh-fix a leaf issue onto charter/C; box-only → reference/runtime/ via #65; #86 CB_REPO param + charter from body
ui/server/run-api-test2.sh	ee5d055b03915d8261fd6b0500b627fd74c538c6dbdff2b0319619e15177cea0	legacy	API integration test (health endpoint, state, command dispatch, query-token auth)
proto/r6/run-board-gh-test.sh	4aae5f3f60a6384808e535af6d5226c0a684e71d235f2073be659ee6411847b8	legacy	board-gh.sh deterministic test (stubs gh, validates state machine); R6
reference/runtime/run-charter.sh	1afa775c3ca4abcff494b985ea364503e83b8d2843e908903ff96c3cefbc3778	canonical	Charter launcher wrapper (sources run-env.sh for full env contract, starts crewboss-launcher-gh.sh run); box-only → reference/runtime/ via #65; #147 sources run-env.sh
reference/runtime/run-test-quality-gate.sh	2dfc7ec6fae813e5389d6fe646a902deafc2a0753c12d3395746021f8715d402	canonical	3-stage test-quality gate (charter #597): anti-pattern lint, harness sanity, impl verification; routing signals: status:test-broken (qa-leaf re-dispatch) and status:impl-broken (impl-leaf re-dispatch); scoped execution only (bootstrap caveat #193)
proto/r10/run-flags-test.sh	821c0e91a5c6907a6f1df35d40d01ac622ad4850d63c39061cbcad56bcc66e19	legacy	Kill-switch + pause flag-file test (stub spawn, real gh board); R10
proto/r6/run-gh-e2e.sh	f04362e3c2eff81cda7f02896db1779f901197f5bac698a0883009d40402967f	legacy	R6 GitHub e2e capstone (real issue → real PR via jail+proxy+agent); R6
proto/r8/run-gov-e2e.sh	b099bda14332cc5e12057672075082b13b076dd817aa1206277dbe7b0e0e66d7	legacy	Governance e2e (live executor in hardened jail, gate wired, self-merge attempt blocked); R8
proto/r8/run-gov-gate-test.sh	a4dd6775213f01d7c3b4ee51279d5369f2742c8fee1268496ca947bd56d16752	legacy	Behavioral gate unit test Layer A (role-gating) inside hardened jail; no network; R8
reference/runtime/run-gov-gatefire.sh	1aa9a1e5b1dc03325ddf39682e39d8853a3975b32219d37f0d6a5cb3284ecd98	canonical	MARKER-GREP-GATE: behavioral gate discriminator for charter→main; fires live jailed --agent session, greps 'crewboss BLOCK' marker in output; box (proto/r8) version lacks *.css coverage; → reference/runtime/ via #65; #70 extends to *.css
proto/r6/run-launcher-gh-test.sh	1e38bbcdc9d096ea6ec483e83183ed0155bbd191d53242c4ad539ea7e9b52822	legacy	Launcher-gh deterministic test (stub spawn, real gh board, claim/review/retry/reconcile); R6
proto/net/run-net1.sh	f0c7b3c29782ff1e71974df6fcd6c22940802edce2bec86ca60b1420134b90ad	legacy	Network isolation test R3b-net1 (netns ON, no proxy; zero egress, DNS dead)
proto/net/run-net2.sh	d9889de717a2a2d9fee03a4aa1e4a1a8522e3c10dcee2f85df44c76ab0967a44	legacy	Network isolation test R3b-net2 (netns + unix-socket proxy + bridge; curl-level tests)
proto/net/run-net3.sh	5bccd0a537d0b448662f6fc49e14420b03a82a2af5ad1a936aee7cbc19e70f61	legacy	Proxy tunneling sanity R3b-net3 (claude smoke through netns + proxy)
proto/net/run-net4.sh	b218533d57808cfd90f89295bc188c12942fa72a9cd34bba77f8901d2859c7bc	legacy	Full isolation triple-nail test R3b-net4 (FS+net+seccomp, git clone+push through proxy)
proto/r9/run-parallel-real.sh	feadb5fcac896ec3f81dfac174e4ab26d69b139797eb91aa6d349b39f0bed7fd	legacy	R9 parallel spawn real run (two concurrent jailed agents, per-task proxy sockets)
proto/r9/run-parallel-test.sh	789a50e3e89e5e87deb3780af21b088b936e1edda97f92757e44c7c6f647cf8a	legacy	R9 parallel spawn deterministic test (stub spawn, concurrency cap verified)
proto/seccomp/run-probe.sh	0a127e1b4c00471f0924304076dad8c687e3fb41b5152f793233d435b005a4de	legacy	Runs syscall probe inside jail (R3c surface capture; forbidden syscalls → SIGSYS rc 159)
proto/r4/run-r4-discover.sh	8486528ecb583f1f1dca81da54202769827fc0976114d21bc37a68e018f6f9d6	legacy	R4 syscall surface discovery (strace inside FS+net jail, seccomp OFF)
proto/r4/run-r4-sanity.sh	1df70b60afea951fe1312558455547dd6772858b4ba04a3c0340dfb44d05201c	legacy	R4 sanity: all three isolation layers (FS+net+seccomp) simultaneously active
proto/r4/run-r4-slice.sh	726d3a426a1534f5813e3e46c38cbba97b9ab834e1b5d39a7e0abdd4648ffade	legacy	R4 full edit→PR slice under triple-nail jail (FS+net+seccomp)
proto/r4/run-r4b.sh	6c63ed425d1f265ece215f6c67677a7f9254677cb4f178636b1ffa71b0b411fc	legacy	R4b: agent edits+commits+pushes+opens PR from inside jail (not floor)
proto/r5/run-r5-test.sh	cd5ce22f37620a588cfb890bdb983eb339cbf55a13bdf127c9d560a62e960620	legacy	R5 spawn primitive rails live test (budget-check, redact, status.json, per-task proxy)
proto/r5/run-r5b-test.sh	5475b1e1f3bfdc6cda5bffbeb5a52d6e2c67374fb934b3bfa6535bdda0ac180a	legacy	R5b launcher loop deterministic test (predicate/claim/route/retry/reconcile/lock, stub spawn)
proto/r5/run-r5c-real.sh	1a7fa100c579af49c7b17c1c0c2604587ecc2fdfdbe1992538c3d9d4ab4b20f1	legacy	R5c capstone: launcher loop drives one real task end-to-end (real jail+agent+PR); R5
reference/runtime/run-rework.sh	c446b493cb6da277b5ce92ed26b3f9949582bda955609887f7b305c8f8cf2f02	canonical	Rework dispatch wrapper (nohup operator script for multiple issues); box-only → reference/runtime/ via #65
proto/seccomp/run-sc-discover3.sh	59f490b28277d3c11979ef24fdf4f10b1e20d15e8e182efa1376d95de3759d68	legacy	Syscall discovery v3: traces entire in-jail bash payload (bash+bridge+claude/git/gh); R3c
proto/seccomp/run-sc-policy2.sh	066cd92b8be58bf0fcdbc4edfe086318bdd6dfef84f4486fa2eb932ca67ec1c5	legacy	Seccomp policy v2 test (SYSCALL[n] numeric form for kafel-unknown names); R3c
proto/r11/run-techlead-finish.sh	50e7bfe58accf2cccd8ae6260a1282ace8498a219830ccbc9f6d3d786d320756	legacy	Continues charter run after tech-lead decomposes (R11 idle-debounce fix test)
proto/r11/run-techlead-test.sh	0ca2655208c899db20513ca43897595ca5d9f85b05c7d389538560ead0b6643d	legacy	Full autonomy chain test: charter(needs-plan) → tech-lead → executors → PRs; R11
proto/seccomp/sc-claude.list	747380f9908fbe012d8e5d3094b83a3a9332e06950d0b228576b14cbac3cb3b7	legacy	Syscall surface capture: claude agent session (R3c strace output)
proto/r4/sc-edit.list	8d9474809b999f325580b893ae62d4488f5a0371d1a024923373d85319b03fe2	legacy	Syscall surface capture: file edit operations (R4 strace)
proto/seccomp/sc-git.list	e44664b46dec3c0d410db5e32df82ee65d41d5dbc241b45545500bf20d25e541	legacy	Syscall surface capture: git operations (R3c strace output)
proto/r4/sc-r4union.list	dd67c2fa891056b5d00a3e54db4d63649a118e84add9fcb7d68dfe77de8192be	legacy	R4 syscall union (edit+git+claude surfaces combined)
proto/seccomp/sc-union.list	3dcd5bc0826a08056148391f157e1ed6994797f6742fbd36eeb6da156f0f6384	legacy	Full syscall union (all surfaces: claude+git+edit+R4 combined)
reference/runtime/crewboss-doctor.sh	50fe694b12c3fa3a0addd3e01a115e3db1e48c665a60eefa76b39886f830c61c	canonical	Box-side drift detection + process/tunnel health: sha256-checks manifest (MISSING/MISMATCH/EXTRA) + API port process + SSH tunnel; #68 #69; #1332 --lint-labels report-only label-taxonomy lint (charter #1291 P4): pins canonical status:* set as source-of-truth artifact, flags status:*-shaped labels outside it (incl. orphan status:hold), NEVER flags bare `hold` (canonical live veto), NEVER mutates the board
reference/runtime/crewboss-integrator.sh	f03ad8ee559e24e908445406d20368331c104de96e2f077302d7a4b34e71bfe3	canonical	Integrator helpers (#70): close-leaf (closes leaf issue after PR merge with SHA comment), gate-charter (harness + marker-grep ALL files incl. *.css before charter->main); #92 adds try-merge (dry-run merge check); #174 adds verify-merged (engine suite on merged tree, F4 risk-1 catch, nullglob F1, timeout F2); #175 adds verdict cache (CB_VERIFY_CACHE, F3 key=leaf+base sha, only pass/fail cached); #771 podman→docker explicit (Option A docker wrapper on AL2023)
reference/runtime/deploy-runtime.sh	70f2018fea7209b25457060a9931ea655bdf03e1da20b6a4a0d1dbe481588075	canonical	Deploy full manifest to box via scp + ssh API restart; post-deploy verify gate via doctor (ssh drift-check, non-zero on mismatch/absent); #69 #151; #148 restart block sources ~/.crewboss.env for CB_API_TOKEN/CB_REPO (auth=on post-restart); #1332 team-catalog sync (CB_SYNC_TEAM, default on): deploys role files → box team/roles + gov/.claude/agents (the _cb_role_guard #1331 roots) so the live team catalog ships WITH the code, not by operator hand (incident 2026-07-02 #1281)
reference/runtime/start-api.sh	f50f2e0cced41f493a5c3b5c3ead581ec5ea757df84876ce300ae13d1db51d76	canonical	Configured API starter: required repository and bearer token, loopback defaults, optional env file, foreground mode for systemd
reference/runtime/run-env.sh	c1d389e12a616df626dc58700e8e8613c7d2c453e5fb5d94d9035e22812bd188	canonical	Единый источник env-контракта Run-петли: CB_REPO/CB_HOME/CB_MAX_TICKS/CB_MAX_PARALLEL/CB_TASK_TIMEOUT/CB_SPAWN/CB_GIT_REMOTE/CB_PLAN_SPAWN/CB_VERIFY_CACHE/CB_VERIFY_TIMEOUT; D2 CB_NO_INTEGRATE=1 opt-out; leaf green-before-merge box-native (verify-merged, no GHA, no freshness gate F4); сорсят run-charter.sh + start-stack.sh; #147 #177
reference/runtime/start-stack.sh	ad6d1bfe25cce4596da4018d14d17662bfa638f3555f796aca45d860575a5539	canonical	Production stack starter (API daemon + optional launcher loop via 'with-loop' arg); box-only → reference/runtime/ via #65; #147 sources run-env.sh
proto/r9/stub-spawn-bg.sh	8d81584e175a7f44096a00010307b28faf0f4e6e2a05a4f728d7cea76d6265d8	legacy	Background test stub (simulates spawn with delay; routes via status.json; R9 parallel tests)
proto/r5/stub-spawn.sh	3fc44b4893e18db532ebfde7606a830aa0b27a2fb2e008dab55d01be2e98cf90	legacy	Test stub for crewboss-spawn.sh (no jail, no cost; exit code from run/stub-ctl/<id>)
reference/runtime/watch-rework.sh	2a4828ce8ec2300c6f2144c17b3cdb396a0e6e1895a4db9962a3c66b5a75117c	canonical	Rework monitoring watcher (polls status.json for task IDs 7,6,26); box-only → reference/runtime/ via #65
reference/runtime/per-leaf-manifest	463cb7ef86fb133fd30e924af3a36da8d8be0b7c7c338901e4f67c80c9aa7763	canonical	per-leaf ALLOW/EXCLUDED classification for verify-merged filter (#194); #136 adds EXCLUDED analysis-spawn (ALLOW=15, EXCLUDED=40, union=55); #137 adds ALLOW role-spawn (ALLOW=16, EXCLUDED=40, union=56); #138 adds EXCLUDED approval-gate (ALLOW=16, EXCLUDED=41, union=57); #139 adds ALLOW launchable-composition (ALLOW=17, EXCLUDED=41, union=58); #255 adds EXCLUDED finale-autorebase (ALLOW=17, EXCLUDED=43, union=60); #262 adds EXCLUDED blast-radius-schedule (ALLOW=17, EXCLUDED=44, union=61); #270 adds EXCLUDED role-schema (ALLOW=17, EXCLUDED=45, union=62); #276 adds EXCLUDED git-resolver-wiring (ALLOW=18, EXCLUDED=46, union=64)
ui/app/scripts/visual-regression.mjs	495fedc5d6ee1e40b0b1e23d57c19c9dee63ebd59443ec2470a61b265cb942ec	asset	Visual regression script: captures Board/Team/Human panel screenshots and compares against committed baselines via pixelmatch; CI ui job only (not verify-merged); #575
ui/app/scripts/baselines/board.png	70feb7edc9a1a793952086cfb7d9225bf05355feb61c4da20678c5d2dbda986a	asset	Baseline screenshot for Board panel visual regression; sole source of truth for CI comparison; #575 replaced-real-baselines:#758
ui/app/scripts/baselines/team.png	ac2a4c5eac9387ed16cedb968101c8dd564597827a0420cb219aa7258aee7d25	asset	Baseline screenshot for Team panel visual regression; sole source of truth for CI comparison; #575 replaced-real-baselines:#758
ui/app/scripts/baselines/human.png	cbf10c7a1ea43910798bd52f3178fb9b6331a4ec4be822a49772118eefacec0c	asset	Baseline screenshot for Human panel visual regression; sole source of truth for CI comparison; #575 replaced-real-baselines:#758
reference/runtime/playwright-image.digest	e085b79cdaa2619710978648144e532f5ceca8bf273ddb012502987160b71d07	canonical	Pinned Playwright container image reference for podman; mcr.microsoft.com/playwright:v1.60.0-jammy@sha256:e1529a04087193966ea15d4a1617345bdaa0791690a24ab2c42b65f9ce5b2cdc; pinned by #770
reference/runtime/provision-podman.sh	529873470f7cec5b9e7a2cca370d6501e7444e877d9b1a43f2438bb5e9b10432	legacy	Provision container runtime on AL2023 box: tries EPEL podman (Option B), falls back to docker→podman wrapper (Option A); idempotent; #769
team-example/roles/recovery-lead.md	838b8863267a4f9cab3e67b9ec044485ac452111e105bf7650a13f7c17759a19	asset	recovery-lead manager role (kind:manager, tools Read/Bash) — verify-fail recovery loop escalation above triage, emits ordered ## Recovery (machine) plan; org/manifest/label wiring (org.json node reports_to cto span<=5, status:needs-recovery label, launchable exclusion) — charter #1049 leaf #1122
reference/runtime/cb-pr-create.sh	ea13d5b105f485419eea88937d3c52d216c01db6d6e274a473bd57c5d1f0fb15	canonical	Deterministic rate-limit-aware gh pr create wrapper (charter #1004, #1043): cb_pr_create checks primary-RL remaining -> retry-with-backoff -> loud-fail (exit 75 + CB_PR_CREATE_FAILED) so a PR is never silently dropped at RL=0 (bug #996); seam CB_RL_REMAINING_OVERRIDE, knobs CB_RL_FLOOR/CB_PR_RETRY_MAX/CB_PR_BACKOFF_S; deployed by basename to /cbnet/cb-pr-create.sh, sourced by the executor prompt in crewboss-prep-spawn-gh.sh
reference/runtime/gh-shim.sh	4ca5e1a0183c2399c31cab7dd4630fdb8d9dcc5d394b0f009c9b809212ffdbe1	canonical	RL-aware transparent `gh` wrapper for jail sessions (charter #1274, impl #1299): resolves FIRST in the jail PATH as `gh` (crewboss-prep-spawn-gh.sh prepends PATH=/cbnet), runs the real gh, then atomically writes the four counters rl_core_remaining/rl_core_reset/rl_gql_remaining/rl_gql_reset to CB_RL_STATE_FILE (/cbnet/run/rl_state) so the launcher floor-guard sees in-jail spend; deployed by basename to /cbnet/gh-shim.sh + `gh` symlink, PATH+env+rw-bind wiring by #1301
reference/runtime/acceptance-parse.sh	b4ff1c15988fcee93300e4ab5c530eeecb20a2e03094cd1d299454c3009f72b6	canonical	Maintained runtime helper: acceptance-parse.sh
reference/runtime/composition-parse.sh	8228d6fc715b4f2e23c6949e652f39bb7657b35691511ff38a44fc6849097fb9	canonical	Maintained runtime helper: composition-parse.sh
reference/runtime/deploy-live-swap.sh	32c4271b7628225c40248f14b42b3ad7fdf51e2acecbcbb042a35dabca5da91c	canonical	Maintained runtime helper: deploy-live-swap.sh
reference/runtime/deploy-units.sh	1de3b8ff176a02ad06106b49947c5c095ca4f70ef340be460fb7dbc28dc4c2d4	canonical	Maintained runtime helper: deploy-units.sh
reference/runtime/launcher-board.sh	addfc1123f7ea75fbd35258ae4cf45cf46005d7d07f495e3ce5531fd93ca614d	canonical	Maintained runtime helper: launcher-board.sh
reference/runtime/recovery-parse.sh	bbb10d7903dd2a51dffc84b5c893a0a0113cbba9188d11134f0e7516e0cbcd5a	canonical	Maintained runtime helper: recovery-parse.sh
reference/runtime/render-units.py	0be61717eef37fde2cfcbbfe89f7f84bffef2c621c81dc26ded3628302b0d193	canonical	Maintained runtime helper: render-units.py
reference/runtime/reviewer-verdict.py	953014f80ea42e2e01e109de41ef0ead83d7fdac1a49d2fa886705068e93e514	canonical	Maintained runtime helper: reviewer-verdict.py
